0.00.772.937 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.773.031 I srv          init: The UI is disabled
0.00.773.035 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.774.477 I srv    load_model: loading model 'second-state/llm-compiler-7b-ftd-GGUF:Q4_K_M'
0.02.251.578 W llama_context: n_ctx_seq (32768) > n_ctx_train (16384) -- possible training context overflow
0.05.420.371 W srv    load_model: the slot context (32768) exceeds the training context of the model (16384) - capping
0.07.357.923 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 16384, kv_unified = 'true'
0.07.359.504 I srv  llama_server: model loaded
0.07.359.510 I srv  llama_server: listening on http://127.0.0.1:8001
0.08.001.452 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.08.001.524 I slot launch_slot_: id  3 | task 0 | processing task, is_child = 0
0.23.154.956 I slot print_timing: id  3 | task 0 | n_decoded =    100, tg =   8.31 t/s, tg_3s =   8.31 t/s
0.26.227.440 I slot print_timing: id  3 | task 0 | n_decoded =    125, tg =   8.27 t/s, tg_3s =   8.14 t/s
0.29.309.271 I slot print_timing: id  3 | task 0 | n_decoded =    150, tg =   8.25 t/s, tg_3s =   8.11 t/s
0.32.411.131 I slot print_timing: id  3 | task 0 | n_decoded =    175, tg =   8.22 t/s, tg_3s =   8.06 t/s
0.35.431.636 I slot print_timing: id  3 | task 0 | n_decoded =    199, tg =   8.19 t/s, tg_3s =   7.95 t/s
0.38.467.771 I slot print_timing: id  3 | task 0 | n_decoded =    223, tg =   8.15 t/s, tg_3s =   7.90 t/s
0.41.494.479 I slot print_timing: id  3 | task 0 | n_decoded =    247, tg =   8.13 t/s, tg_3s =   7.93 t/s
0.44.540.423 I slot print_timing: id  3 | task 0 | n_decoded =    271, tg =   8.11 t/s, tg_3s =   7.88 t/s
0.47.646.111 I slot print_timing: id  3 | task 0 | n_decoded =    295, tg =   8.08 t/s, tg_3s =   7.73 t/s
0.50.759.739 I slot print_timing: id  3 | task 0 | n_decoded =    319, tg =   8.05 t/s, tg_3s =   7.71 t/s
0.53.819.686 I slot print_timing: id  3 | task 0 | n_decoded =    343, tg =   8.03 t/s, tg_3s =   7.84 t/s
0.56.896.532 I slot print_timing: id  3 | task 0 | n_decoded =    367, tg =   8.02 t/s, tg_3s =   7.80 t/s
0.59.974.171 I slot print_timing: id  3 | task 0 | n_decoded =    391, tg =   8.00 t/s, tg_3s =   7.80 t/s
1.03.052.647 I slot print_timing: id  3 | task 0 | n_decoded =    415, tg =   7.99 t/s, tg_3s =   7.80 t/s
1.06.182.217 I slot print_timing: id  3 | task 0 | n_decoded =    439, tg =   7.97 t/s, tg_3s =   7.67 t/s
1.09.194.001 I slot print_timing: id  3 | task 0 | n_decoded =    462, tg =   7.96 t/s, tg_3s =   7.64 t/s
1.12.206.482 I slot print_timing: id  3 | task 0 | n_decoded =    485, tg =   7.94 t/s, tg_3s =   7.63 t/s
1.15.232.297 I slot print_timing: id  3 | task 0 | n_decoded =    508, tg =   7.92 t/s, tg_3s =   7.60 t/s
1.18.261.957 I slot print_timing: id  3 | task 0 | n_decoded =    531, tg =   7.91 t/s, tg_3s =   7.59 t/s
1.21.308.723 I slot print_timing: id  3 | task 0 | n_decoded =    554, tg =   7.89 t/s, tg_3s =   7.55 t/s
1.24.350.806 I slot print_timing: id  3 | task 0 | n_decoded =    577, tg =   7.88 t/s, tg_3s =   7.56 t/s
1.27.399.243 I slot print_timing: id  3 | task 0 | n_decoded =    600, tg =   7.87 t/s, tg_3s =   7.54 t/s
1.30.450.674 I slot print_timing: id  3 | task 0 | n_decoded =    623, tg =   7.85 t/s, tg_3s =   7.54 t/s
1.33.514.473 I slot print_timing: id  3 | task 0 | n_decoded =    646, tg =   7.84 t/s, tg_3s =   7.51 t/s
1.36.596.777 I slot print_timing: id  3 | task 0 | n_decoded =    669, tg =   7.83 t/s, tg_3s =   7.46 t/s
1.39.709.132 I slot print_timing: id  3 | task 0 | n_decoded =    692, tg =   7.81 t/s, tg_3s =   7.39 t/s
1.42.740.657 I slot print_timing: id  3 | task 0 | n_decoded =    714, tg =   7.79 t/s, tg_3s =   7.26 t/s
1.45.774.115 I slot print_timing: id  3 | task 0 | n_decoded =    736, tg =   7.78 t/s, tg_3s =   7.25 t/s
1.48.823.134 I slot print_timing: id  3 | task 0 | n_decoded =    758, tg =   7.76 t/s, tg_3s =   7.22 t/s
1.51.886.251 I slot print_timing: id  3 | task 0 | n_decoded =    780, tg =   7.74 t/s, tg_3s =   7.18 t/s
1.54.956.990 I slot print_timing: id  3 | task 0 | n_decoded =    802, tg =   7.72 t/s, tg_3s =   7.16 t/s
1.58.023.955 I slot print_timing: id  3 | task 0 | n_decoded =    824, tg =   7.71 t/s, tg_3s =   7.17 t/s
2.01.091.249 I slot print_timing: id  3 | task 0 | n_decoded =    846, tg =   7.69 t/s, tg_3s =   7.17 t/s
2.04.160.101 I slot print_timing: id  3 | task 0 | n_decoded =    868, tg =   7.68 t/s, tg_3s =   7.17 t/s
2.07.265.833 I slot print_timing: id  3 | task 0 | n_decoded =    890, tg =   7.66 t/s, tg_3s =   7.08 t/s
2.10.355.817 I slot print_timing: id  3 | task 0 | n_decoded =    912, tg =   7.65 t/s, tg_3s =   7.12 t/s
2.13.454.915 I slot print_timing: id  3 | task 0 | n_decoded =    934, tg =   7.63 t/s, tg_3s =   7.10 t/s
